name,type,z,hostz,specjd,maxjd,phase,fname,flag,instrument,ntype,deljd_r,deljd_g,deljd,id,tag
ZTF21abmlldj,Ib,0.0944,,2459547.659872685,2459449.8591782,97.80069448519498,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211129_03_50_13_ZTF21abmlldj.txt,5,P60,Ib,,,,2326.0,bronze
ZTF21abmlldj,Ib,0.0944,,2459561.668414352,2459449.8591782,111.80923615209758,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211213_04_02_31_ZTF21abmlldj.txt,5,P60,Ib,,,,2327.0,bronze
ZTF21acdbcxy,IIL,0.059,,2459487.869236111,2459491.7062153,-3.83697918895632,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20210930_08_51_42_ZTF21acdbcxy.txt,5,P60,IIL,,,,2399.0,bronze
ZTF21acdbcxy,IIL,0.059,,2459488.903900463,2459491.7062153,-2.802314836997539,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211001_09_41_37_ZTF21acdbcxy.txt,5,P60,IIL,,,,2400.0,bronze
ZTF21acdbcxy,IIL,0.059,,2459506.8790856483,2459491.7062153,15.172870348207653,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211019_09_05_53_ZTF21acdbcxy.txt,5,P60,IIL,,,,2401.0,bronze
ZTF21acdbcxy,IIL,0.059,,2459506.8790856483,2459491.7062153,15.172870348207653,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20211019_09_05_53_ZTF21acdbcxy.txt,5,P60,IIL,,,,2402.0,bronze
ZTF19aaklqod,AGN,0.0299,,2460204.0010416666,2458905.7105,1298.29054166656,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230916_12_01_30_ZTF19aaklqod.txt,5,P60,AGN,,,,2410.0,bronze
ZTF24aahlvez,Ia,0.030354,,2460397.764050926,2460397.7607176,0.0033333259634673,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20240328_06_20_14_ZTF24aahlvez.txt,5,P60,Ia,,,,2440.0,bronze
ZTF24aahoxay,IIL,0.026364,,2460397.698425926,2460398.8578588,-1.1594328740611672,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20240328_04_45_44_ZTF24aahoxay.txt,5,P60,IIL,,,,2441.0,bronze
ZTF24aagiouv,Ia,0.044193,,2460380.874224537,2460374.881956,5.992268537171185,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20240311_08_58_53_ZTF24aagiouv.txt,5,P60,Ia,,,,2506.0,bronze
ZTF24aaelebm,Ic-BL,0.039347,,2460352.726701389,2460354.6936227,-1.9669213108718395,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20240212_05_26_27_ZTF24aaelebm.txt,5,P60,Ic-BL,,,,2522.0,bronze
ZTF23aaabzea,IIn,0.105,,2460046.9789699074,2460045.7933449,1.1856250073760748,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230412_11_29_43_ZTF23aaabzea.txt,5,P60,IIn,,,,2534.0,bronze
ZTF24aaceash,Ia,0.059,,2460336.8350462965,2460341.7963889,-4.961342603433877,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20240127_08_02_28_ZTF24aaceash.txt,5,P60,Ia,,,,2634.0,bronze
ZTF24aabpeat,Ia,0.07,,2460356.8635069444,2460334.7363426,22.12716434430331,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20240216_08_43_27_ZTF24aabpeat.txt,5,P60,Ia,,,,2656.0,bronze
ZTF24aacaosi,Ib,0.0178,,2460336.8678819444,2460325.9908565,10.877025444526224,../ML_spectra/spectra/spec_auto_redo103835_lstep1__crr_b_ifu20240127_08_49_45_ZTF24aacaosi.txt,5,P60,Ib,,,,2683.0,bronze
ZTF24aacaosi,Ib,0.0178,,2460339.970104167,2460325.9908565,13.97924766689539,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20240130_11_16_57_ZTF24aacaosi.txt,5,P60,Ib,,,,2684.0,bronze
ZTF24aabvdxj,Ib,0.01717,,2460324.9831944443,2460363.7916088,-38.80841435585171,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20240115_11_35_48_ZTF24aabvdxj.txt,5,P60,Ib,,,,2700.0,bronze
ZTF24aabpojp,IIP,0.028,,2460324.938599537,2460352.8779514,-27.939351862762123,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20240115_10_31_35_ZTF24aabpojp.txt,5,P60,IIP,,,,2706.0,bronze
ZTF23abvzhwa,Ia,0.085,,2460323.6292592594,2460322.7653704,0.863888859283179,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20240114_03_06_08_ZTF23abvzhwa.txt,5,P60,Ia,,,,2740.0,bronze
ZTF24aaacvhp,Ia,0.051344,,2460316.0497685187,2460315.948044,0.1017245184630155,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20240106_13_11_40_ZTF24aaacvhp.txt,5,P60,Ia,,,,2774.0,bronze
ZTF24aaacvhp,Ia,0.051344,,2460317.8850231483,2460315.948044,1.93697914807126,../ML_spectra/spectra/spec_auto_redo101444_lstep1__crr_b_ifu20240108_09_14_26_ZTF24aaacvhp.txt,5,P60,Ia,,,,2776.0,bronze
ZTF23absscow,IIL,0.01,,2460315.70369213,2460334.6623958,-18.95870367018506,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20240106_04_53_19_ZTF23absscow.txt,5,P60,IIL,,,,2783.0,bronze
ZTF23absscow,IIL,0.01,,2460351.6124421298,2460334.6623958,16.95004632975906,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20240211_02_41_55_ZTF23absscow.txt,5,P60,IIL,,,,2787.0,bronze
ZTF24aaaisri,Ia,0.06,,2460318.752638889,2460326.8993981,-8.146759211085737,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20240109_06_03_48_ZTF24aaaisri.txt,5,P60,Ia,,,,2808.0,bronze
ZTF23abvnhfx,Ia,0.07,,2460308.6758101853,2460307.6771296,0.998680585063994,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231230_04_13_10_ZTF23abvnhfx.txt,5,P60,Ia,,,,2851.0,bronze
ZTF23abvbwys,Ia-91T,0.04,,2460308.6497222222,2460308.6754861,-0.0257638776674866,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231230_03_35_36_ZTF23abvbwys.txt,5,P60,Ia-91T,,,,2865.0,bronze
ZTF23abtlnrc,Ia,0.054548,,2460296.038368056,2460308.9193056,-12.880937544628978,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231217_12_55_15_ZTF23abtlnrc.txt,5,P60,Ia,,,,2873.0,bronze
ZTF23abpbuha,IIL,0.006791,,2460254.958298611,2460253.9979514,0.9603472109884024,../ML_spectra/spectra/spec_auto_redo082639_lstep1__crr_b_ifu20231106_10_59_57_ZTF23abpbuha.txt,5,P60,IIL,,,,2875.0,bronze
ZTF23abpbuha,IIL,0.006791,,2460260.9606481483,2460253.9979514,6.962696748320013,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231112_11_03_20_ZTF23abpbuha.txt,5,P60,IIL,,,,2876.0,bronze
ZTF23abttygd,IIP,0.022543,,2460292.9006481483,2460309.0048611,-16.10421295184642,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231214_09_36_56_ZTF23abttygd.txt,5,P60,IIP,,,,2896.0,bronze
ZTF23abqiykq,Ic-BL,0.04,,2460295.752071759,2460288.7318866,7.0201851590536535,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231217_06_02_59_ZTF23abqiykq.txt,5,P60,Ic-BL,,,,2979.0,bronze
ZTF23abqbtam,Ia,0.076,,2460269.6056828704,2460268.6752315,0.9304513703100384,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231121_02_32_11_ZTF23abqbtam.txt,5,P60,Ia,,,,3017.0,bronze
ZTF23aboywdj,IIP,0.042,,2460262.679861111,2460261.9962384,0.6836227108724415,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231114_04_19_00_ZTF23aboywdj.txt,5,P60,IIP,,,,3051.0,bronze
ZTF23aboywdj,IIP,0.042,,2460269.6807060186,2460261.9962384,7.684467618353665,../ML_spectra/spectra/spec_auto_redo073230_lstep1__crr_b_ifu20231121_04_20_13_ZTF23aboywdj.txt,5,P60,IIP,,,,3052.0,bronze
ZTF23abpuxjl,Ia,0.061,,2460261.662743056,2460260.7190394,0.9437036556191742,../ML_spectra/spectra/spec_auto_redo100531_lstep1__crr_b_ifu20231113_03_54_21_ZTF23abpuxjl.txt,5,P60,Ia,,,,3068.0,bronze
ZTF23abphqjk,IIL,0.03099,,2460258.842002315,2460262.8382407,-3.996238384861499,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231110_08_12_29_ZTF23abphqjk.txt,5,P60,IIL,,,,3091.0,bronze
ZTF23abovaur,Ib,0.02397,,2460270.9330324074,2460264.0247685,6.908263907302171,../ML_spectra/spectra/spec_auto_redo084717_lstep1__crr_b_ifu20231122_10_23_34_ZTF23abovaur.txt,5,P60,Ib,,,,3095.0,bronze
ZTF23abooocr,Ia,0.016,,2460257.5925115743,2460268.6734259,-11.080914325546471,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231109_02_13_13_ZTF23abooocr.txt,5,P60,Ia,,,,3111.0,bronze
ZTF23abnydbs,Ia,0.066,,2460253.728865741,2460260.7219329,-6.993067159317434,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231105_05_29_34_ZTF23abnydbs.txt,5,P60,Ia,,,,3145.0,bronze
ZTF23abnivuj,Ia,0.1,,2460253.9619907406,2460258.0210995,-4.059108759276569,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231105_11_05_16_ZTF23abnivuj.txt,5,P60,Ia,,,,3159.0,bronze
ZTF23abieafn,Ia,0.07066,,2460226.984398148,2460235.0071875,-8.022789352107793,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231009_11_37_32_ZTF23abieafn.txt,5,P60,Ia,,,,3239.0,bronze
ZTF23abnevza,IIL,0.056,,2460249.6203125,2460247.6376389,1.9826735998503864,../ML_spectra/spectra/spec_auto_redo082411_lstep1__crr_b_ifu20231101_02_53_15_ZTF23abnevza.txt,5,P60,IIL,,,,3241.0,bronze
ZTF23abmpqvv,Ia,0.049654,,2460249.938136574,2460248.9938426,0.944293973967433,../ML_spectra/spectra/spec_auto_redo083543_lstep1__crr_b_ifu20231101_10_30_55_ZTF23abmpqvv.txt,5,P60,Ia,,,,3248.0,bronze
ZTF23abjpakq,Ia,0.09,,2460238.770613426,2460247.0466898,-8.276076374109834,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20231021_06_29_41_ZTF23abjpakq.txt,5,P60,Ia,,,,3325.0,bronze
ZTF23abjrolk,Ic,0.0251739994,,2460231.955787037,2460235.0071875,-3.051400463096797,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231014_10_56_20_ZTF23abjrolk.txt,5,P60,Ic,,,,3421.0,bronze
ZTF23aajkfls,IIL,0.015,,2460082.7394097224,2460104.8774537,-22.138043977785856,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230518_05_44_45_ZTF23aajkfls.txt,5,P60,IIL,,,,3458.0,bronze
ZTF23aajkfls,IIL,0.015,,2460086.9400578705,2460104.8774537,-17.937395829707384,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230522_10_33_41_ZTF23aajkfls.txt,5,P60,IIL,,,,3459.0,bronze
ZTF23aaxoybh,Ia,0.055,,2460234.6386689814,2460187.7531366,46.8855323814787,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231017_03_19_41_ZTF23aaxoybh.txt,5,P60,Ia,,,,3589.0,bronze
ZTF23abawdgm,IIP,0.016,,2460195.83375,2460234.8829977,-39.0492476997897,../ML_spectra/spectra/spec_auto_redo082230_lstep1__crr_b_ifu20230908_08_00_36_ZTF23abawdgm.txt,5,P60,IIP,,,,3656.0,bronze
ZTF23abavewn,Ia,0.077,,2460202.6835416667,2460203.7358333,-1.0522916330955925,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230915_04_24_18_ZTF23abavewn.txt,5,P60,Ia,,,,3873.0,bronze
ZTF23aazmkjh,Ia,0.084,,2460183.857847222,2460187.7864583,-3.9286110778339207,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230827_08_35_18_ZTF23aazmkjh.txt,5,P60,Ia,,,,4055.0,bronze
ZTF23aaxzhor,Ia,0.030314,,2460179.8150925925,2460179.9078588,-0.0927662076428532,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230823_07_33_44_ZTF23aaxzhor.txt,5,P60,Ia,,,,4079.0,bronze
ZTF23aaiwvdh,Ia,0.042,,2460075.903449074,2460084.8901736,-8.98672452615574,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230511_09_40_58_ZTF23aaiwvdh.txt,5,P60,Ia,,,,4191.0,bronze
ZTF23aaphpnk,Ia,0.048,,2460123.783391204,2460136.7803935,-12.99700229614973,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230628_06_48_05_ZTF23aaphpnk.txt,5,P60,Ia,,,,4193.0,bronze
ZTF23aavmarm,Ia,0.06,,2460159.847326389,2460170.7919329,-10.944606510922313,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230803_08_20_09_ZTF23aavmarm.txt,5,P60,Ia,,,,4251.0,bronze
ZTF22abhrjld,Ia,0.016995,,2459847.657638889,2459866.8949769,-19.23733801115304,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20220925_03_47_00_ZTF22abhrjld.txt,5,P60,Ia,,,,4281.0,bronze
ZTF22abhrjld,Ia,0.016995,,2459957.623125,2459866.8949769,90.72814809996636,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230113_02_57_19_ZTF22abhrjld.txt,5,P60,Ia,,,,4298.0,bronze
ZTF23aapogvn,Ia,0.06,,2460125.702372685,2460138.7831597,-13.080787015147507,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230630_04_51_25_ZTF23aapogvn.txt,5,P60,Ia,,,,4490.0,bronze
ZTF23aapogvn,Ia,0.06,,2460125.702372685,2460138.7831597,-13.080787015147507,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20230630_04_51_25_ZTF23aapogvn.txt,5,P60,Ia,,,,4491.0,bronze
ZTF23aaptflh,Ia-91T,0.068514,,2460124.880902778,2460123.9814931,0.8994096778333187,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230629_09_08_30_ZTF23aaptflh.txt,5,P60,Ia-91T,,,,4494.0,bronze
ZTF18aaivnak,Ia,0.084505,,2460123.8103587963,2460118.8011343,5.009224496316165,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230628_07_26_55_ZTF18aaivnak.txt,5,P60,Ia,,,,4511.0,bronze
ZTF23aaoxngr,Ia,0.084357,,2460122.9057638887,2460127.8328125,-4.927048611454666,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230627_09_44_18_ZTF23aaoxngr.txt,5,P60,Ia,,,,4521.0,bronze
ZTF23aaohapx,Ia,0.1,,2460122.7522453703,2460125.7896528,-3.0374074298888445,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230627_06_03_14_ZTF23aaohapx.txt,5,P60,Ia,,,,4532.0,bronze
ZTF23aapbsmr,Ia,0.046,,2460118.8149421294,2460128.8174421,-10.00249997060746,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230623_07_33_31_ZTF23aapbsmr.txt,5,P60,Ia,,,,4562.0,bronze
ZTF23aaotvsl,Ia,0.076,,2460116.89207176,2460124.9273032,-8.035231440793723,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20230621_09_24_35_ZTF23aaotvsl.txt,5,P60,Ia,,,,4577.0,bronze
ZTF23aaozatq,IIL,0.025,,2460116.919247685,2460128.8078125,-11.888564814813437,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230621_10_03_43_ZTF23aaozatq.txt,5,P60,IIL,,,,4580.0,bronze
ZTF23aaozatq,IIL,0.025,,2460117.818784722,2460128.8078125,-10.989027777686715,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230622_07_39_03_ZTF23aaozatq.txt,5,P60,IIL,,,,4581.0,bronze
ZTF23aansrmz,Ia,0.078623,,2460117.769965278,2460121.7825926,-4.012627322226763,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230622_06_28_45_ZTF23aansrmz.txt,5,P60,Ia,,,,4582.0,bronze
ZTF23aanzbtf,Ia,0.078,,2460119.8749074074,2460120.8798727,-1.0049652927555144,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230624_08_59_52_ZTF23aanzbtf.txt,5,P60,Ia,,,,4601.0,bronze
ZTF23aantmqa,Ia,0.094,,2460119.757002315,2460121.7537269,-1.996724585071206,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230624_06_10_05_ZTF23aantmqa.txt,5,P60,Ia,,,,4612.0,bronze
ZTF23aanlmst,Ia,0.1,,2460120.708634259,2460115.7251736,4.98346065916121,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230625_05_00_26_ZTF23aanlmst.txt,5,P60,Ia,,,,4614.0,bronze
ZTF23aanpxyp,Ia,0.1,,2460123.9285185183,2460119.942581,3.9859375185333192,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230628_10_17_04_ZTF23aanpxyp.txt,5,P60,Ia,,,,4615.0,bronze
ZTF23aamzuca,Ia,0.085675,,2460114.8716550926,2460109.8541667,5.017488392535597,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230619_08_55_11_ZTF23aamzuca.txt,5,P60,Ia,,,,4654.0,bronze
ZTF23aamzucf,Ia,0.0693,,2460111.805960648,2460117.8410532,-6.035092551726848,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230616_07_20_35_ZTF23aamzucf.txt,5,P60,Ia,,,,4655.0,bronze
ZTF23aamzucf,Ia,0.0693,,2460115.779618056,2460117.8410532,-2.061435144394636,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230620_06_42_39_ZTF23aamzucf.txt,5,P60,Ia,,,,4656.0,bronze
ZTF23aanpyeb,Ia,0.059,,2460114.926435185,2460121.9589352,-7.032500014640391,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230619_10_14_04_ZTF23aanpyeb.txt,5,P60,Ia,,,,4673.0,bronze
ZTF23aanpyeb,Ia,0.059,,2460114.926435185,2460121.9589352,-7.032500014640391,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20230619_10_14_04_ZTF23aanpyeb.txt,5,P60,Ia,,,,4674.0,bronze
ZTF23aamsavc,Ia,0.06925,,2460112.867175926,2460108.9452546,3.9219213258475065,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230617_08_48_44_ZTF23aamsavc.txt,5,P60,Ia,,,,4677.0,bronze
ZTF23aamsavc,Ia,0.06925,,2460114.8439814816,2460108.9452546,5.898726881481707,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230619_08_15_20_ZTF23aamsavc.txt,5,P60,Ia,,,,4678.0,bronze
ZTF23aandrpy,Ia,0.060423,,2460113.7291782405,2460117.7590046,-4.029826359357685,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230618_05_30_01_ZTF23aandrpy.txt,5,P60,Ia,,,,4679.0,bronze
ZTF23aandrpy,Ia,0.060423,,2460113.7291782405,2460117.7590046,-4.029826359357685,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20230618_05_30_01_ZTF23aandrpy.txt,5,P60,Ia,,,,4680.0,bronze
ZTF23aanbdib,Ia,0.046,,2460108.86775463,2460119.8189236,-10.95116897020489,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230613_08_49_34_ZTF23aanbdib.txt,5,P60,Ia,,,,4681.0,bronze
ZTF23aamzljd,Ic,0.034969,,2460117.8460069443,2460112.7775347,5.068472244311124,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230622_08_18_15_ZTF23aamzljd.txt,5,P60,Ic,,,,4688.0,bronze
ZTF23aamvyyl,Ia,0.0464,,2460101.893923611,2460114.7488426,-12.85491898888722,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230606_09_27_15_ZTF23aamvyyl.txt,5,P60,Ia,,,,4689.0,bronze
ZTF23aamwiqd,Ia,0.053,,2460105.828368056,2460111.8713657,-6.042997644282877,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230610_07_52_51_ZTF23aamwiqd.txt,5,P60,Ia,,,,4695.0,bronze
ZTF23aamwsrh,Ia,0.09,,2460116.947233796,2460108.9777778,7.969455996062607,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230621_10_44_01_ZTF23aamwsrh.txt,5,P60,Ia,,,,4710.0,bronze
ZTF23aamsddm,Ia,0.06,,2460108.9253587965,2460103.9085185,5.016840296331793,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230613_10_12_31_ZTF23aamsddm.txt,5,P60,Ia,,,,4715.0,bronze
ZTF23aamlodm,Ia,0.0376,,2460098.8617476854,2460111.8119329,-12.950185214634985,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230603_08_40_55_ZTF23aamlodm.txt,5,P60,Ia,,,,4722.0,bronze
ZTF23aamlodm,Ia,0.0376,,2460098.8617476854,2460111.8119329,-12.950185214634985,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20230603_08_40_55_ZTF23aamlodm.txt,5,P60,Ia,,,,4723.0,bronze
ZTF23aaiffdf,IIL,0.0348,,2460100.855752315,2460094.7472801,6.108472215011716,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230605_08_32_17_ZTF23aaiffdf.txt,5,P60,IIL,,,,4724.0,bronze
ZTF23aaiffdf,IIL,0.0348,,2460100.855752315,2460094.7472801,6.108472215011716,../ML_spectra/spectra/spec_auto_redo090433_lstep1__crr_b_ifu20230605_08_32_17_ZTF23aaiffdf.txt,5,P60,IIL,,,,4725.0,bronze
ZTF23aamixrh,Ia,0.079,,2460108.786365741,2460110.8398843,-2.0535185588523746,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230613_06_52_22_ZTF23aamixrh.txt,5,P60,Ia,,,,4727.0,bronze
ZTF23aamqzyz,Ia,0.0294,,2460108.7286921297,2460111.8075694,-3.07887727022171,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230613_05_29_19_ZTF23aamqzyz.txt,5,P60,Ia,,,,4754.0,bronze
ZTF23aamqzyz,Ia,0.0294,,2460115.8613888887,2460111.8075694,4.053819488734007,../ML_spectra/spectra/spec_auto_redo111239_lstep1__crr_b_ifu20230620_08_40_24_ZTF23aamqzyz.txt,5,P60,Ia,,,,4755.0,bronze
ZTF23aamaeks,Ia,0.0878,,2460124.8532060185,2460098.8170486,26.036157418508083,../ML_spectra/spectra/spec_auto_redo110805_lstep1__crr_b_ifu20230629_08_28_37_ZTF23aamaeks.txt,5,P60,Ia,,,,4762.0,bronze
ZTF23aamgmay,Ia,0.0668,,2460105.7022453705,2460097.7200463,7.982199070509523,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230610_04_51_14_ZTF23aamgmay.txt,5,P60,Ia,,,,4764.0,bronze
ZTF23aamgmay,Ia,0.0668,,2460105.7022453705,2460097.7200463,7.982199070509523,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20230610_04_51_14_ZTF23aamgmay.txt,5,P60,Ia,,,,4765.0,bronze
ZTF23aalzwdn,Ia,0.0338,,2460098.681400463,2460101.8412616,-3.1598611371591687,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230603_04_21_13_ZTF23aalzwdn.txt,5,P60,Ia,,,,4767.0,bronze
ZTF23aamgeom,Ia,0.01954,,2460108.960752315,2460092.9768634,15.983888914808633,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230613_11_03_29_ZTF23aamgeom.txt,5,P60,Ia,,,,4772.0,bronze
ZTF23aalklzg,Ia,0.0425,,2460098.758553241,2460105.751169,-6.99261575890705,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230603_06_12_19_ZTF23aalklzg.txt,5,P60,Ia,,,,4778.0,bronze
ZTF23aalccmk,Ia,0.07786,,2460088.741782408,2460086.6700347,2.0717477072030306,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230524_05_48_10_ZTF23aalccmk.txt,5,P60,Ia,,,,4780.0,bronze
ZTF23aalccmk,Ia,0.07786,,2460088.741782408,2460086.6700347,2.0717477072030306,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20230524_05_48_10_ZTF23aalccmk.txt,5,P60,Ia,,,,4781.0,bronze
ZTF23aalsied,Ia,0.07,,2460100.737974537,2460100.7848727,-0.0468981629237532,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230605_05_42_41_ZTF23aalsied.txt,5,P60,Ia,,,,4782.0,bronze
ZTF23aalsied,Ia,0.07,,2460100.737974537,2460100.7848727,-0.0468981629237532,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20230605_05_42_41_ZTF23aalsied.txt,5,P60,Ia,,,,4783.0,bronze
ZTF23aamamlv,Ia,0.06839,,2460093.856145833,2460101.8441667,-7.988020866643637,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230529_08_32_51_ZTF23aamamlv.txt,5,P60,Ia,,,,4784.0,bronze
ZTF23aakokgz,Ia,0.07827,,2460091.8034490743,2460093.697581,-1.8941319258883595,../ML_spectra/spectra/spec_auto_redo072633_lstep1__crr_b_ifu20230527_07_16_58_ZTF23aakokgz.txt,5,P60,Ia,,,,4806.0,bronze
ZTF23aalwuua,IIP,0.06,,2460090.823275463,2460097.7314931,-6.908217636868358,../ML_spectra/spectra/spec_auto_redo063751_lstep1__crr_b_ifu20230526_07_45_31_ZTF23aalwuua.txt,5,P60,IIP,,,,4809.0,bronze
ZTF23aalwuua,IIP,0.06,,2460109.6879745373,2460097.7314931,11.956481437198818,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20230614_04_30_41_ZTF23aalwuua.txt,5,P60,IIP,,,,4810.0,bronze
ZTF23aalwuua,IIP,0.06,,2460109.6879745373,2460097.7314931,11.956481437198818,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230614_04_30_41_ZTF23aalwuua.txt,5,P60,IIP,,,,4811.0,bronze
ZTF18aarmnnd,Ia,0.051,,2460088.9179976853,2460098.8025231,-9.884525414556265,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230524_10_01_55_ZTF18aarmnnd.txt,5,P60,Ia,,,,4813.0,bronze
