name,type,ntype,z,specjd,maxjd,peakmag,peakfilt,instrument
SN1993J,IIb,IIb-H,-0.000113,2451527.5,2449076.5,10.77,,LRIS
SN1993J,IIb,IIb-H,-0.000113,2451849.5,2449076.5,10.77,,Kast
SN1993J,IIb,IIb-H,-0.000113,2452053.5,2449076.5,10.77,,mmt
SN1993J,IIb,IIb-H,-0.000113,2452588.1,2449076.5,10.77,,ESI
SN1993J,IIb,IIb-H,-0.000113,2452589.5,2449076.5,10.77,,LRIS
SN1993J,IIb,IIb-H,-0.000113,2452697.5,2449076.5,10.77,,LRIS
SN1993J,IIb,IIb-H,-0.000113,2453323.5,2449076.5,10.77,,LRIS
SN1993J,IIb,IIb-H,-0.000113,2455233.9,2449076.5,10.77,,LRIS
SN1993J,IIb,IIb-H,-0.000113,2455242.8,2449076.5,10.77,,DEIMOS
SN1993J,IIb,IIb-H,-0.000113,2456046.9,2449076.5,10.77,,LRIS
SN1993J,IIb,IIb-H,-0.000113,2456064.8,2449076.5,10.77,,LRIS
SN1993J,IIb,IIb-H,-0.000113,2456340.9,2449076.5,10.77,,DEIMOS
SN1993S,II P,IIP,0.03301,2449164.75953704,2449143.5,18.29,,
SN1993S,II P,IIP,0.03301,2449166.5,2449143.5,18.29,,
SN1993S,II P,IIP,0.03301,2449223.7673611,2449143.5,18.29,,CCD
SN1993W,II,IIP,0.018,2449220.5,2449216.5,16.0,,
SN1993W,II,IIP,0.018,2449237.5,2449216.5,16.0,,
SN1993W,II,IIP,0.018,2449315.5,2449216.5,16.0,,
SN1994I,Ic,Ic,0.00156,2449445.5,2449449.5,13.56,,mmt
SN1994I,Ic,Ic,0.00156,2449445.5,2449449.5,13.56,,
SN1994I,Ic,Ic,0.00156,2449446.5,2449449.5,13.56,,Kast
SN1994I,Ic,Ic,0.00156,2449447.5,2449449.5,13.56,,
SN1994I,Ic,Ic,0.00156,2449448.5,2449449.5,13.56,,
SN1994I,Ic,Ic,0.00156,2449448.5,2449449.5,13.56,,Kast
SN1994I,Ic,Ic,0.00156,2449449.5,2449449.5,13.56,,
SN1994I,Ic,Ic,0.00156,2449450.5,2449449.5,13.56,,
SN1994I,Ic,Ic,0.00156,2449451.5,2449449.5,13.56,,
SN1994I,Ic,Ic,0.00156,2449452.5,2449449.5,13.56,,
SN1994I,Ic,Ic,0.00156,2449453.5,2449449.5,13.56,,mmt
SN1994I,Ic,Ic,0.00156,2449453.5,2449449.5,13.56,,
SN1994I,Ic,Ic,0.00156,2449454.5,2449449.5,13.56,,
SN1994I,Ic,Ic,0.00156,2449454.5,2449449.5,13.56,,Kast
SN1994I,Ic,Ic,0.00156,2449457.5,2449449.5,13.56,,Kast
SN1994I,Ic,Ic,0.00156,2449460.5,2449449.5,13.56,,Kast
SN1994I,Ic,Ic,0.00156,2449462.5,2449449.5,13.56,,Kast
SN1994I,Ic,Ic,0.00156,2449472.5,2449449.5,13.56,,
SN1994I,Ic,Ic,0.00156,2449473.5,2449449.5,13.56,,
SN1994I,Ic,Ic,0.00156,2449474.5,2449449.5,13.56,,
SN1994I,Ic,Ic,0.00156,2449475.5,2449449.5,13.56,,
SN1994I,Ic,Ic,0.00156,2449476.5,2449449.5,13.56,,Kast
SN1994I,Ic,Ic,0.00156,2449477.5,2449449.5,13.56,,
SN1994I,Ic,Ic,0.00156,2449479.5,2449449.5,13.56,,
SN1994I,Ic,Ic,0.00156,2449481.5,2449449.5,13.56,,
SN1994I,Ic,Ic,0.00156,2449483.5,2449449.5,13.56,,Kast
SN1994I,Ic,Ic,0.00156,2449485.5,2449449.5,13.56,,
SN1994I,Ic,Ic,0.00156,2449487.5,2449449.5,13.56,,
SN1994I,Ic,Ic,0.00156,2449488.5,2449449.5,13.56,,
SN1994I,Ic,Ic,0.00156,2449489.5,2449449.5,13.56,,
SN1994I,Ic,Ic,0.00156,2449491.5,2449449.5,13.56,,
SN1994I,Ic,Ic,0.00156,2449506.5,2449449.5,13.56,,Kast
SN1994I,Ic,Ic,0.00156,2449507.5,2449449.5,13.56,,
SN1994I,Ic,Ic,0.00156,2449519.5,2449449.5,13.56,,Kast
SN1994I,Ic,Ic,0.00156,2449547.5,2449449.5,13.56,,Kast
SN1994I,Ic,Ic,0.00156,2449568.5,2449449.5,13.56,,Kast
SN1994I,Ic,Ic,0.00156,2449597.5,2449449.5,13.56,,Kast
SN1994N,II,IIP,0.00979,2449482.5,2449481.5,19.44,,
SN1994Y,II,IIP,0.0085,2449808.5,2449603.5,14.28,,mmt
SN1994Y,II,IIP,0.0085,2449837.5,2449603.5,14.28,,
SN1994Y,II,IIP,0.0085,2449866.5,2449603.5,14.28,,
SN1994Y,II,IIP,0.0085,2449898.5,2449603.5,14.28,,
SN1994Y,II,IIP,0.0085,2449899.5,2449603.5,14.28,,
SN1994Y,II,IIP,0.0085,2449924.5,2449603.5,14.28,,
SN1994ai,Ic,Ic,0.0057,2449714.5,2449705.5,17.0,,
SN1994aj,II,IIP,0.032,2449717.5,2449717.5,19.46,,
SN1994aj,II,IIP,0.032,2449720.5,2449717.5,19.46,,
SN1994aj,II,IIP,0.032,2449725.5,2449717.5,19.46,,
SN1994aj,II,IIP,0.032,2449732.5,2449717.5,19.46,,
SN1994aj,II,IIP,0.032,2449733.5,2449717.5,19.46,,
SN1994aj,II,IIP,0.032,2449747.5,2449717.5,19.46,,
SN1994aj,II,IIP,0.032,2449752.5,2449717.5,19.46,,
SN1994aj,II,IIP,0.032,2449776.5,2449717.5,19.46,,
SN1994aj,II,IIP,0.032,2449779.5,2449717.5,19.46,,
SN1994aj,II,IIP,0.032,2449805.5,2449717.5,19.46,,
SN1994aj,II,IIP,0.032,2449837.5,2449717.5,19.46,,
SN1994aj,II,IIP,0.032,2449866.5,2449717.5,19.46,,
SN1994aj,II,IIP,0.032,2450159.5,2449717.5,19.46,,
SN1994aj,II,IIP,0.032,2450213.5,2449717.5,19.46,,
SN1994aj,II,IIP,0.032,2450214.5,2449717.5,19.46,,
SN1994ak,II,IIP,0.0085,2449714.5,2449711.5,15.9,,
SN1994ak,II,IIP,0.0085,2449724.5,2449711.5,15.9,,
SN1994ak,II,IIP,0.0085,2449725.5,2449711.5,15.9,,
SN1995F,Ib,Ib,0.0051,2449772.5,2449762.5,14.7,,
SN1995F,Ib,Ib,0.0051,2449772.5,2449762.5,14.7,,Kast
SN1995F,Ib,Ib,0.0051,2449774.5,2449762.5,14.7,,
SN1995F,Ib,Ib,0.0051,2449776.5,2449762.5,14.7,,
SN1995F,Ib,Ib,0.0051,2449783.5,2449762.5,14.7,,
SN1995F,Ib,Ib,0.0051,2449801.5,2449762.5,14.7,,
SN1995F,Ib,Ib,0.0051,2449801.5,2449762.5,14.7,,Kast
SN1995F,Ib,Ib,0.0051,2449808.5,2449762.5,14.7,,mmt
SN1995F,Ib,Ib,0.0051,2449829.5,2449762.5,14.7,,
SN1995F,Ib,Ib,0.0051,2449829.5,2449762.5,14.7,,Kast
SN1995F,Ib,Ib,0.0051,2449861.5,2449762.5,14.7,,
SN1995F,Ib,Ib,0.0051,2449861.5,2449762.5,14.7,,Kast
SN1995G,II,IIP,0.016261,2449773.5,2449782.5,16.33,,
SN1995G,II,IIP,0.016261,2449806.5,2449782.5,16.33,,
SN1995G,II,IIP,0.016261,2450004.5,2449782.5,16.33,,
SN1995G,II,IIP,0.016261,2450021.5,2449782.5,16.33,,
SN1995G,II,IIP,0.016261,2450101.5,2449782.5,16.33,,
SN1995G,II,IIP,0.016261,2450131.5,2449782.5,16.33,,
SN1995G,II,IIP,0.016261,2450330.5,2449782.5,16.33,,
SN1995G,II,IIP,0.016261,2450332.5,2449782.5,16.33,,
SN1995G,II,IIP,0.016261,2450436.5,2449782.5,16.33,,
SN1995G,II,IIP,0.016261,2450496.5,2449782.5,16.33,,
SN1995H,II,IIP,0.0047,2449783.5,2449771.5,16.0,,
SN1995H,II,IIP,0.0047,2449807.5,2449771.5,16.0,,mmt
SN1995H,II,IIP,0.0047,2449811.5,2449771.5,16.0,,
SN1995H,II,IIP,0.0047,2449833.5,2449771.5,16.0,,
SN1995N,II,IIP,0.00617,2449926.5,2450100.5,19.16,,
SN1995N,II,IIP,0.00617,2450159.5,2450100.5,19.16,,mmt
SN1995N,II,IIP,0.00617,2450253.5,2450100.5,19.16,,mmt
SN1995N,II,IIP,0.00617,2451993.5,2450100.5,19.16,,blue
SN1995ab,II,IIP,0.019,2449987.5,2449981.5,17.7,,
SN1995ab,II,IIP,0.019,2450018.5,2449981.5,17.7,,
SN1995ab,II,IIP,0.019,2450039.5,2449981.5,17.7,,
SN1995ad,II,IIP,0.00597,2449989.5,2449989.5,14.77,,FLWO 1.5m - FAST
SN1995ad,II,IIP,0.00597,2449992.5,2449989.5,14.77,,ESO-3.6m - EFOSC2-3.6
SN1995ad,II,IIP,0.00597,2450004.5,2449989.5,14.77,,ESO-3.6m - EFOSC2-3.6
SN1995ad,II,IIP,0.00597,2450040.5,2449989.5,14.77,,FLWO 1.5m - FAST
SN1995ad,II,IIP,0.00597,2450041.5,2449989.5,14.77,,FLWO 1.5m - FAST
SN1995ad,II,IIP,0.00597,2450077.5,2449989.5,14.77,,ESO-NTT - EFOSC2-NTT
SN1995ad,II,IIP,0.00597,2450080.5,2449989.5,14.77,,ESO-3.6m - EFOSC2-3.6
SN1995ad,II,IIP,0.00597,2450103.5,2449989.5,14.77,,FLWO 1.5m - FAST
SN1995ad,II,IIP,0.00597,2450131.5,2449989.5,14.77,,ESO-NTT - EFOSC2-NTT
SN1995ad,II,IIP,0.00597,2450133.5,2449989.5,14.77,,FLWO 1.5m - FAST
SN1995ad,II,IIP,0.00597,2450490.5,2449989.5,14.77,,ESO-3.6m - EFOSC2-3.6
SN1996A,II,IIP,0.033,2450100.5,2450093.5,18.0,,
SN1996D,Ic,Ic,0.0151,2450336.5,2450121.5,18.2,,ESO-1.5m - B&C-ESO-1.5
SN1996L,II,IIP,0.033,2450163.5,2450163.5,18.7,,
SN1996L,II,IIP,0.033,2450189.5,2450163.5,18.7,,
SN1996L,II,IIP,0.033,2450198.5,2450163.5,18.7,,
SN1996L,II,IIP,0.033,2450214.5,2450163.5,18.7,,
SN1996L,II,IIP,0.033,2450215.5,2450163.5,18.7,,
SN1996L,II,IIP,0.033,2450424.5,2450163.5,18.7,,
SN1996L,II,IIP,0.033,2450488.5,2450163.5,18.7,,
SN1996L,II,IIP,0.033,2450490.5,2450163.5,18.7,,
SN1996M,II,IIP,0.02,2450193.5,2450160.5,18.0,,
SN1996W,II,IIP,0.00443,2450191.5,2450182.5,16.0,,FLWO 1.5m - FAST
SN1996W,II,IIP,0.00443,2450192.5,2450182.5,16.0,,FLWO 1.5m - FAST
SN1996W,II,IIP,0.00443,2450194.5,2450182.5,16.0,,SST - IRS
SN1996W,II,IIP,0.00443,2450197.5,2450182.5,16.0,,FLWO 1.5m - FAST
SN1996W,II,IIP,0.00443,2450198.5,2450182.5,16.0,,FLWO 1.5m - FAST
SN1996W,II,IIP,0.00443,2450212.5,2450182.5,16.0,,FLWO 1.5m - FAST
SN1996W,II,IIP,0.00443,2450215.5,2450182.5,16.0,,FLWO 1.5m - FAST
SN1996W,II,IIP,0.00443,2450222.5,2450182.5,16.0,,ESO-NTT - EFOSC2-NTT
SN1996W,II,IIP,0.00443,2450246.5,2450182.5,16.0,,FLWO 1.5m - FAST
SN1996W,II,IIP,0.00443,2450432.5,2450182.5,16.0,,ESO-NTT - EFOSC2-NTT
SN1996W,II,IIP,0.00443,2450478.5,2450182.5,16.0,,Ekar - AFOSC
SN1996W,II,IIP,0.00443,2450492.5,2450182.5,16.0,,ESO-NTT - EFOSC2-NTT
SN1996ae,II,IIP,0.0056,2450242.5,2450223.5,16.5,,
SN1996al,II,IIP,0.006571,2450287.5,2450287.5,14.8,,ESO-1.5m - B&C-ESO-1.5
SN1996al,II,IIP,0.006571,2450288.5,2450287.5,14.8,,ESO-1.5m - B&C-ESO-1.5
SN1996al,II,IIP,0.006571,2450289.5,2450287.5,14.8,,ESO-1.5m - B&C-ESO-1.5
SN1996al,II,IIP,0.006571,2450290.5,2450287.5,14.8,,ESO-1.5m - B&C-ESO-1.5
SN1996al,II,IIP,0.006571,2450293.5,2450287.5,14.8,,ESO-1.5m - B&C-ESO-1.5
SN1996al,II,IIP,0.006571,2450294.5,2450287.5,14.8,,ESO-1.5m - B&C-ESO-1.5
SN1996al,II,IIP,0.006571,2450295.5,2450287.5,14.8,,ESO-1.5m - B&C-ESO-1.5
SN1996al,II,IIP,0.006571,2450296.5,2450287.5,14.8,,ESO-1.5m - B&C-ESO-1.5
SN1996al,II,IIP,0.006571,2450302.5,2450287.5,14.8,,ESO-3.6m - EFOSC2-3.6
SN1996al,II,IIP,0.006571,2450303.5,2450287.5,14.8,,ESO-3.6m - EFOSC2-3.6
SN1996al,II,IIP,0.006571,2450304.5,2450287.5,14.8,,ESO-3.6m - EFOSC2-3.6
SN1996al,II,IIP,0.006571,2450305.5,2450287.5,14.8,,ESO-3.6m - EFOSC2-3.6
SN1996al,II,IIP,0.006571,2450307.5,2450287.5,14.8,,ESO-1.5m - B&C-ESO-1.5
SN1996al,II,IIP,0.006571,2450317.5,2450287.5,14.8,,ESO-1.5m - B&C-ESO-1.5
SN1996al,II,IIP,0.006571,2450327.5,2450287.5,14.8,,ESO-3.6m - EFOSC2-3.6
SN1996al,II,IIP,0.006571,2450331.5,2450287.5,14.8,,ESO-2.2m - EFOSC-2.2
SN1996al,II,IIP,0.006571,2450336.5,2450287.5,14.8,,ESO-1.5m - B&C-ESO-1.5
SN1996al,II,IIP,0.006571,2450357.5,2450287.5,14.8,,Danish-1.54m - DFOSC
SN1996al,II,IIP,0.006571,2450363.5,2450287.5,14.8,,ESO-2.2m - EFOSC-2.2
SN1996al,II,IIP,0.006571,2450365.5,2450287.5,14.8,,AAT - RGO
SN1996al,II,IIP,0.006571,2450406.5,2450287.5,14.8,,ESO-3.6m - EFOSC2-3.6
SN1996al,II,IIP,0.006571,2450430.5,2450287.5,14.8,,ESO-2.2m - EFOSC-2.2
SN1996al,II,IIP,0.006571,2450568.5,2450287.5,14.8,,ESO-1.5m - B&C-ESO-1.5
SN1996al,II,IIP,0.006571,2450582.5,2450287.5,14.8,,ESO-2.2m - EFOSC-2.2
SN1996al,II,IIP,0.006571,2450670.5,2450287.5,14.8,,Danish-1.54m - DFOSC
SN1996al,II,IIP,0.006571,2450713.5,2450287.5,14.8,,ESO-2.2m - EFOSC-2.2
SN1996al,II,IIP,0.006571,2450732.5,2450287.5,14.8,,Danish-1.54m - DFOSC
SN1996al,II,IIP,0.006571,2450787.5,2450287.5,14.8,,Danish-1.54m - DFOSC
SN1996al,II,IIP,0.006571,2450962.5,2450287.5,14.8,,ESO-3.6m - EFOSC2-3.6
SN1996al,II,IIP,0.006571,2451068.5,2450287.5,14.8,,ESO-3.6m - EFOSC2-3.6
SN1996al,II,IIP,0.006571,2454442.5,2450287.5,14.8,,VLT-UT1 - FORS2
SN1996aq,Ic,Ic,0.00553,2450490.5,2450311.5,15.7,,ESO-3.6m - EFOSC2-3.6
SN1996aq,Ic,Ic,0.00553,2450540.5,2450311.5,15.7,,ESO-1.5m - B&C-ESO-1.5
SN1996aq,Ic,Ic,0.00553,2450582.5,2450311.5,15.7,,ESO-2.2m - EFOSC-2.2
SN1996bw,II,IIP,0.018,2450424.5,2450416.5,17.5,,hres
SN1996cb,IIb,IIb-H,0.0024,2450434.5,2450450.5,14.22,,
SN1996cb,IIb,IIb-H,0.0024,2450435.5,2450450.5,14.22,,
SN1996cb,IIb,IIb-H,0.0024,2450450.5,2450450.5,14.22,,
SN1996cb,IIb,IIb-H,0.0024,2450453.5,2450450.5,14.22,,
SN1996cb,IIb,IIb-H,0.0024,2450457.5,2450450.5,14.22,,
SN1996cb,IIb,IIb-H,0.0024,2450458.5,2450450.5,14.22,,
SN1996cb,IIb,IIb-H,0.0024,2450459.5,2450450.5,14.22,,
SN1996cb,IIb,IIb-H,0.0024,2450460.5,2450450.5,14.22,,
SN1996cb,IIb,IIb-H,0.0024,2450479.5,2450450.5,14.22,,
SN1996cb,IIb,IIb-H,0.0024,2450481.5,2450450.5,14.22,,
SN1996cb,IIb,IIb-H,0.0024,2450485.5,2450450.5,14.22,,
SN1996cb,IIb,IIb-H,0.0024,2450488.5,2450450.5,14.22,,Kast
SN1996cb,IIb,IIb-H,0.0024,2450489.5,2450450.5,14.22,,
SN1996cb,IIb,IIb-H,0.0024,2450493.5,2450450.5,14.22,,
SN1996cb,IIb,IIb-H,0.0024,2450509.5,2450450.5,14.22,,
SN1996cb,IIb,IIb-noH,0.0024,2450520.5,2450450.5,14.22,,
SN1996cb,IIb,IIb-noH,0.0024,2450545.5,2450450.5,14.22,,mmt
SN1996cb,IIb,IIb-noH,0.0024,2450549.5,2450450.5,14.22,,
SN1996cb,IIb,IIb-noH,0.0024,2450554.5,2450450.5,14.22,,
SN1996cb,IIb,IIb-noH,0.0024,2450554.5,2450450.5,14.22,,Kast
SN1996cb,IIb,IIb-noH,0.0024,2450568.5,2450450.5,14.22,,
SN1996cb,IIb,IIb-noH,0.0024,2450579.5,2450450.5,14.22,,
SN1996cb,IIb,IIb-noH,0.0024,2450579.5,2450450.5,14.22,,Kast
SN1996cb,IIb,IIb-noH,0.0024,2450582.5,2450450.5,14.22,,
SN1996cb,IIb,IIb-noH,0.0024,2450602.5,2450450.5,14.22,,
SN1996cb,IIb,IIb-noH,0.0024,2450605.5,2450450.5,14.22,,
SN1996cb,IIb,IIb-noH,0.0024,2450605.5,2450450.5,14.22,,Kast
SN1996cb,IIb,IIb-noH,0.0024,2450630.5,2450450.5,14.22,,mmt
SN1996cb,IIb,IIb-noH,0.0024,2450787.5,2450450.5,14.22,,mmt
SN1996cc,II,IIP,0.0068,2450450.5,2450440.5,15.58,,
SN1996cc,II,IIP,0.0068,2450457.5,2450440.5,15.58,,
SN1996cc,II,IIP,0.0068,2450479.5,2450440.5,15.58,,
SN1996cc,II,IIP,0.0068,2450487.5,2450440.5,15.58,,
SN1997B,Ic,Ic,0.0097,2450488.5,2450460.5,16.6,,Kast
SN1997B,Ic,Ic,0.0097,2450714.5,2450460.5,16.6,,ESO-2.2m - EFOSC-2.2
SN1997B,Ic,Ic,0.0097,2450732.5,2450460.5,16.6,,Danish-1.54m - DFOSC
SN1997B,Ic,Ic,0.0097,2450846.5,2450460.5,16.6,,ESO-3.6m - EFOSC2-3.6
SN1997D,II,IIP,0.004,2450462.5,2450479.5,19.03,,
SN1997D,II,IIP,0.004,2450463.5,2450479.5,19.03,,
SN1997D,II,IIP,0.004,2450464.5,2450479.5,19.03,,
SN1997D,II,IIP,0.004,2450465.5,2450479.5,19.03,,
SN1997D,II,IIP,0.004,2450479.5,2450479.5,19.03,,
SN1997D,II,IIP,0.004,2450485.5,2450479.5,19.03,,
SN1997D,II,IIP,0.004,2450491.5,2450479.5,19.03,,
SN1997D,II,IIP,0.004,2450492.5,2450479.5,19.03,,
SN1997D,II,IIP,0.004,2450493.5,2450479.5,19.03,,
SN1997D,II,IIP,0.004,2450510.5,2450479.5,19.03,,
SN1997D,II,IIP,0.004,2450569.5,2450479.5,19.03,,
SN1997D,II,IIP,0.004,2450712.5,2450479.5,19.03,,
SN1997D,II,IIP,0.004,2450846.5,2450479.5,19.03,,
SN1997W,II,IIP,0.018,2450487.5,2450480.5,18.0,,
SN1997X,Ib,Ib,0.00372,2450483.5,2450486.5,14.73,,
SN1997X,Ib,Ib,0.00372,2450485.5,2450486.5,14.73,,
SN1997X,Ib,Ib,0.00372,2450488.5,2450486.5,14.73,,
SN1997X,Ib,Ib,0.00372,2450488.5,2450486.5,14.73,,Kast
SN1997X,Ib,Ib,0.00372,2450490.5,2450486.5,14.73,,
SN1997X,Ib,Ib,0.00372,2450493.5,2450486.5,14.73,,
SN1997X,Ib,Ib,0.00372,2450509.5,2450486.5,14.73,,
SN1997X,Ib,Ib,0.00372,2450581.5,2450486.5,14.73,,ESO-2.2m - EFOSC-2.2
SN1997ab,II,IIP,0.013,2450576.5,2450506.5,16.2,,
SN1997bn,II,IIP,0.014,2450568.5,2450540.5,16.4,,
SN1997cq,II,IIP,0.032,2450604.5,2450600.5,19.2,,
SN1997cs,II,IIP,0.0369,2450629.5,2450624.5,18.0,,
SN1997cx,II,IIP,0.0051,2450643.5,2450640.5,15.0,,
SN1997cy,II,IIP,0.0642,2450653.5,2450670.5,18.01,,
SN1997cy,II,IIP,0.0642,2450668.5,2450670.5,18.01,,
SN1997cy,II,IIP,0.0642,2450714.5,2450670.5,18.01,,
SN1997cy,II,IIP,0.0642,2450729.5,2450670.5,18.01,,
SN1997cy,II,IIP,0.0642,2450777.5,2450670.5,18.01,,
SN1997cy,II,IIP,0.0642,2450839.5,2450670.5,18.01,,
SN1997cy,II,IIP,0.0642,2451037.5,2450670.5,18.01,,
SN1997cy,II,IIP,0.0642,2451055.5,2450670.5,18.01,,
SN1997cy,II,IIP,0.0642,2451217.5,2450670.5,18.01,,
SN1997dc,Ib,Ib,0.012,2450697.5,2450664.5,18.3,,
SN1997dc,Ib,Ib,0.012,2450697.5,2450664.5,18.3,,Kast
SN1997dd,IIb,IIb-H,0.015,2450697.5,2450679.5,16.4,,
SN1997dd,IIb,IIb-H,0.015,2450697.5,2450679.5,16.4,,Kast
SN1997di,II,IIP,0.019,2450750.5,2450747.5,18.1,,
SN1997dn,II,IIP,0.0044,2450751.5,2450749.5,16.0,,
SN1997dq,Ic,Ic,0.003196,2450759.5,2450753.5,15.0,,
SN1997dq,Ic,Ic,0.003196,2450760.5,2450753.5,15.0,,
SN1997dq,Ic,Ic,0.003196,2450760.5,2450753.5,15.0,,Kast
SN1997dq,Ic,Ic,0.003196,2450774.5,2450753.5,15.0,,
SN1997dq,Ic,Ic,0.003196,2450777.5,2450753.5,15.0,,
SN1997dq,Ic,Ic,0.003196,2450781.5,2450753.5,15.0,,
SN1997dq,Ic,Ic,0.003196,2450786.5,2450753.5,15.0,,
SN1997dq,Ic,Ic,0.003196,2450787.5,2450753.5,15.0,,mmt
SN1997dq,Ic,Ic,0.003196,2450802.5,2450753.5,15.0,,
SN1997dq,Ic,Ic,0.003196,2450813.5,2450753.5,15.0,,
SN1997dq,Ic,Ic,0.003196,2450838.5,2450753.5,15.0,,
SN1997dq,Ic,Ic,0.003196,2450838.5,2450753.5,15.0,,LRIS
SN1997dq,Ic,Ic,0.003196,2450841.5,2450753.5,15.0,,
SN1997dq,Ic,Ic,0.003196,2450841.5,2450753.5,15.0,,Kast
SN1997dq,Ic,Ic,0.003196,2450963.5,2450753.5,15.0,,ESO-3.6m - EFOSC2-3.6
SN1997dq,Ic,Ic,0.003196,2450982.5,2450753.5,15.0,,
SN1997dq,Ic,Ic,0.003196,2450982.5,2450753.5,15.0,,Kast
SN1997ds,II,IIP,0.0094,2450775.5,2450770.5,16.3,,
SN1997ef,Ic BL,Ic-BL,0.01168,2450778.5,2450781.5,17.43,,
SN1997ef,Ic BL,Ic-BL,0.01168,2450780.5,2450781.5,17.43,,
SN1997ef,Ic BL,Ic-BL,0.01168,2450781.5,2450781.5,17.43,,
SN1997ef,Ic BL,Ic-BL,0.01168,2450782.5,2450781.5,17.43,,
SN1997ef,Ic BL,Ic-BL,0.01168,2450783.5,2450781.5,17.43,,
SN1997ef,Ic BL,Ic-BL,0.01168,2450786.5,2450781.5,17.43,,
SN1997ef,Ic BL,Ic-BL,0.01168,2450787.5,2450781.5,17.43,,mmt
SN1997ef,Ic BL,Ic-BL,0.01168,2450787.5,2450781.5,17.43,,
SN1997ef,Ic BL,Ic-BL,0.01168,2450788.5,2450781.5,17.43,,
SN1997ef,Ic BL,Ic-BL,0.01168,2450802.5,2450781.5,17.43,,
SN1997ef,Ic BL,Ic-BL,0.01168,2450802.5,2450781.5,17.43,,LRIS
SN1997ef,Ic BL,Ic-BL,0.01168,2450805.5,2450781.5,17.43,,
SN1997ef,Ic BL,Ic-BL,0.01168,2450806.5,2450781.5,17.43,,
SN1997ef,Ic BL,Ic-BL,0.01168,2450808.5,2450781.5,17.43,,
SN1997ef,Ic BL,Ic-BL,0.01168,2450809.5,2450781.5,17.43,,
SN1997ef,Ic BL,Ic-BL,0.01168,2450811.5,2450781.5,17.43,,
SN1997ef,Ic BL,Ic-BL,0.01168,2450812.5,2450781.5,17.43,,
SN1997ef,Ic BL,Ic-BL,0.01168,2450814.5,2450781.5,17.43,,
SN1997ef,Ic BL,Ic-BL,0.01168,2450816.5,2450781.5,17.43,,
SN1997ef,Ic BL,Ic-BL,0.01168,2450819.5,2450781.5,17.43,,
SN1997ef,Ic BL,Ic-BL,0.01168,2450830.5,2450781.5,17.43,,
SN1997ef,Ic BL,Ic-BL,0.01168,2450833.5,2450781.5,17.43,,
SN1997ef,Ic BL,Ic-BL,0.01168,2450837.5,2450781.5,17.43,,
SN1997ef,Ic BL,Ic-BL,0.01168,2450839.5,2450781.5,17.43,,mmt
SN1997ef,Ic BL,Ic-BL,0.01168,2450841.5,2450781.5,17.43,,
SN1997ef,Ic BL,Ic-BL,0.01168,2450841.5,2450781.5,17.43,,mmt
SN1997ef,Ic BL,Ic-BL,0.01168,2450841.5,2450781.5,17.43,,Kast
SN1997ef,Ic BL,Ic-BL,0.01168,2450868.5,2450781.5,17.43,,mmt
SN1997ef,Ic BL,Ic-BL,0.01168,2450872.5,2450781.5,17.43,,
SN1997ef,Ic BL,Ic-BL,0.01168,2450873.5,2450781.5,17.43,,
SN1997ef,Ic BL,Ic-BL,0.01168,2450879.5,2450781.5,17.43,,
SN1997ef,Ic BL,Ic-BL,0.01168,2450898.5,2450781.5,17.43,,
SN1997ef,Ic BL,Ic-BL,0.01168,2450898.5,2450781.5,17.43,,LRIS
SN1997eg,II,IIP,0.0087,2450805.5,2450873.5,15.98,,
SN1997eg,II,IIP,0.0087,2450811.5,2450873.5,15.98,,
SN1997eg,II,IIP,0.0087,2450813.5,2450873.5,15.98,,
SN1997eg,II,IIP,0.0087,2450866.5,2450873.5,15.98,,
SN1997eg,II,IIP,0.0087,2450874.5,2450873.5,15.98,,
SN1997eg,II,IIP,0.0087,2450892.5,2450873.5,15.98,,
SN1997eg,II,IIP,0.0087,2450900.5,2450873.5,15.98,,
SN1997eg,II,IIP,0.0087,2450906.5,2450873.5,15.98,,
SN1997eg,II,IIP,0.0087,2450922.5,2450873.5,15.98,,
SN1997eg,II,IIP,0.0087,2450950.5,2450873.5,15.98,,
SN1997eg,II,IIP,0.0087,2450962.5,2450873.5,15.98,,
SN1997eg,II,IIP,0.0087,2450985.5,2450873.5,15.98,,
SN1997eg,II,IIP,0.0087,2450990.5,2450873.5,15.98,,
SN1997eg,II,IIP,0.0087,2451010.5,2450873.5,15.98,,
SN1997eg,II,IIP,0.0087,2451013.5,2450873.5,15.98,,
SN1997eg,II,IIP,0.0087,2451024.5,2450873.5,15.98,,
SN1997eg,II,IIP,0.0087,2451167.5,2450873.5,15.98,,
SN1997eg,II,IIP,0.0087,2451173.5,2450873.5,15.98,,
SN1997eg,II,IIP,0.0087,2451195.5,2450873.5,15.98,,
SN1997ei,Ic,Ic,0.01063,2450830.5,2450809.5,16.33,,
SN1997ei,Ic,Ic,0.01063,2450841.5,2450809.5,16.33,,
SN1997ei,Ic,Ic,0.01063,2450841.5,2450809.5,16.33,,Kast
SN1998A,II,IIP,0.007,2450844.5,2450898.5,17.72,,
SN1998A,II,IIP,0.007,2450960.5,2450898.5,17.72,,
SN1998A,II,IIP,0.007,2450962.5,2450898.5,17.72,,
SN1998A,II,IIP,0.007,2451144.5,2450898.5,17.72,,
SN1998A,II,IIP,0.007,2451216.5,2450898.5,17.72,,
SN1998R,II,IIP,0.0668,2450867.5,2450866.5,16.0,,
