name,type,z,hostz,specjd,maxjd,phase,fname,flag,instrument,ntype,deljd_r,deljd_g,deljd
ZTF20aagfjlj,Ia,0.045,,2459549.98134259,2458876.7946875,673.186655092519,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211201_11_33_08_ZTF20aagfjlj.txt,5,P60,Ia,,,
ZTF21acqcjjq,Ia,0.08,,2459550.01409722,2459538.055,11.9590972219594,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211201_12_20_18_ZTF21acqcjjq.txt,5,P60,Ia,,,
ZTF21acpzlho,Type II,0.037,,2459550.73837963,2459550.6479282,0.090451429598034,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211202_05_43_16_ZTF21acpzlho.txt,5,P60,IIP,,,
ZTF21acqtevy,Ia,0.048,,2459550.84061343,2459550.8643287,-0.02371527440846,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211202_08_10_29_ZTF21acqtevy.txt,5,P60,Ia,,,
ZTF21acqtevy,Ia,0.048,,2459561.80466435,2459550.8643287,10.9403356518596,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211213_07_18_43_ZTF21acqtevy.txt,5,P60,Ia,,,
ZTF21acpuwxj,Ia,0.04462,,2459550.87309028,2459550.8657986,0.007291677873582,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211202_08_57_15_ZTF21acpuwxj.txt,5,P60,Ia,,,
ZTF21acpwbxp,Ia,0.063,,2459550.90542824,2459550.9120833,-0.006655059289187,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211202_09_43_49_ZTF21acpwbxp.txt,5,P60,Ia,,,
ZTF21acqstfo,Ia,0.012238,,2459550.93774306,2459550.9120833,0.025659755803645,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20211202_10_30_21_ZTF21acqstfo.txt,5,P60,Ia,,,
ZTF21acqstfo,Ia,0.012238,,2459550.93774306,2459550.9120833,0.025659755803645,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211202_10_30_21_ZTF21acqstfo.txt,5,P60,Ia,,,
ZTF21acqstfo,Ia,0.012238,,2459550.93774306,2459550.9120833,0.025659755803645,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20211202_10_30_21_ZTF21acqstfo.txt,5,P60,Ia,,,
ZTF21acqstfo,Ia,0.012238,,2459605.78809028,2459550.9120833,54.8760069780983,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220126_06_54_51_ZTF21acqstfo.txt,5,P60,Ia,,,
ZTF21acqpapq,Ia,0.084043,,2459551.61969907,2459550.6025116,1.01718747382984,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211203_02_52_22_ZTF21acqpapq.txt,5,P60,Ia,,,
ZTF21acqpapq,Ia,0.084043,,2459554.58277778,2459550.6025116,3.98026617756113,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211206_01_59_12_ZTF21acqpapq.txt,5,P60,Ia,,,
ZTF21acqpcmx,Ia-91T,0.090041,,2459551.65209491,2459550.6054861,1.04660880751908,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211203_03_39_01_ZTF21acqpcmx.txt,5,P60,Ia-91T,,,
ZTF19abzwtiu,Ia,0.0703,,2459551.68837963,2458758.8173958,792.870983829722,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211203_04_31_16_ZTF19abzwtiu.txt,5,P60,Ia,,,
ZTF21acqbnkt,Ia,0.072,,2459551.73393519,2459550.8504861,0.883449085056782,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211203_05_36_52_ZTF21acqbnkt.txt,5,P60,Ia,,,
ZTF21acqbnkt,Ia,0.072,,2459551.73393519,2459550.8504861,0.883449085056782,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20211203_05_36_52_ZTF21acqbnkt.txt,5,P60,Ia,,,
ZTF21acqspkc,Ia,0.071,,2459551.76636574,2459550.881875,0.884490740951151,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211203_06_23_34_ZTF21acqspkc.txt,5,P60,Ia,,,
ZTF21acpqqgu,Type II,0.0206,,2459551.84820602,2459541.0174074,10.8307986184955,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211203_08_21_25_ZTF21acpqqgu.txt,5,P60,IIP,,,
ZTF21acpqqgu,Type II,0.0206,,2459560.83201389,2459541.0174074,19.8146064886823,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211212_07_58_06_ZTF21acpqqgu.txt,5,P60,IIP,,,
ZTF21acqgbjs,Ia,0.038,,2459551.94875,2459551.008588,0.940161999780685,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211203_10_46_12_ZTF21acqgbjs.txt,5,P60,Ia,,,
ZTF21acqgbjs,Ia,0.038,,2459551.94875,2459551.008588,0.940161999780685,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20211203_10_46_12_ZTF21acqgbjs.txt,5,P60,Ia,,,
ZTF21acqgbjs,Ia,0.038,,2459561.88703704,2459551.008588,10.8784490367398,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211213_09_17_20_ZTF21acqgbjs.txt,5,P60,Ia,,,
ZTF21acqxomi,IIP,0.025,,2459551.98144676,2459550.8956481,1.0857986593619,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211203_11_33_17_ZTF21acqxomi.txt,5,P60,IIP,,,
ZTF21acqxomi,IIP,0.025,,2459551.98144676,2459550.8956481,1.0857986593619,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20211203_11_33_17_ZTF21acqxomi.txt,5,P60,IIP,,,
ZTF21acqxomi,IIP,0.025,,2459556.9590625,2459550.8956481,6.06341439997777,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211208_11_01_03_ZTF21acqxomi.txt,5,P60,IIP,,,
ZTF21acqxomi,IIP,0.025,,2459559.89591435,2459550.8956481,9.00026625208557,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211211_09_30_07_ZTF21acqxomi.txt,5,P60,IIP,,,
ZTF21acqxomi,IIP,0.025,,2459559.89591435,2459550.8956481,9.00026625208557,../ML_spectra/spectra/spec_auto_redo094144_lstep1__crr_b_ifu20211211_09_30_07_ZTF21acqxomi.txt,5,P60,IIP,,,
ZTF21acqxqds,Ia,0.04223,,2459552.01388889,2459550.8996296,1.11425928911194,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211203_12_20_00_ZTF21acqxqds.txt,5,P60,Ia,,,
ZTF21acqxqds,Ia,0.04223,,2459552.01388889,2459550.8996296,1.11425928911194,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20211203_12_20_00_ZTF21acqxqds.txt,5,P60,Ia,,,
ZTF21acqgsri,Ia-91bg,0.028,,2459552.83604167,2459551.0191435,1.81689816666767,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211204_08_03_54_ZTF21acqgsri.txt,5,P60,Ia-91bg,,,
ZTF21acqzidu,Ia,0.078,,2459552.92552083,2459551.0105208,1.9150000330992,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211204_10_12_45_ZTF21acqzidu.txt,5,P60,Ia,,,
ZTF21acposhb,Ia,0.075163,,2459552.95800926,2459551.0388889,1.91912035923451,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211204_10_59_32_ZTF21acposhb.txt,5,P60,Ia,,,
ZTF21acposhb,Ia,0.075163,,2459552.95800926,2459551.0388889,1.91912035923451,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20211204_10_59_32_ZTF21acposhb.txt,5,P60,Ia,,,
ZTF21acrarbx,Type II,0.031,,2459552.99052083,2459551.0350116,1.95550923375413,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211204_11_46_21_ZTF21acrarbx.txt,5,P60,IIP,,,
ZTF20aafvzhu,Ia,0.05,,2459552.6884375,2458877.6211227,675.067314799875,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20211204_04_31_21_ZTF20aafvzhu.txt,5,P60,Ia,,,
ZTF19abucvgu,Ia,0.05,,2459553.75216435,2458739.9625694,813.789594951551,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211205_06_03_07_ZTF19abucvgu.txt,5,P60,Ia,,,
ZTF18acpscso,Ia,0.071686,,2459553.68310185,2458456.690544,1096.99255785206,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211205_04_23_40_ZTF18acpscso.txt,5,P60,Ia,,,
ZTF19abzkiuv,Ia,0.059,,2459554.70415509,2458757.773206,796.930949092377,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211206_04_53_59_ZTF19abzkiuv.txt,5,P60,Ia,,,
ZTF19abzkiuv,Ia,0.059,,2459554.70415509,2458757.773206,796.930949092377,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20211206_04_53_59_ZTF19abzkiuv.txt,5,P60,Ia,,,
ZTF21acqzsml,Ia,0.033485,,2459554.88667824,2459551.0163194,3.8703588405624,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211206_09_16_49_ZTF21acqzsml.txt,5,P60,Ia,,,
ZTF21acpoujw,IIn,0.012255,,2459554.95361111,2459533.0347569,21.9188542114571,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211206_10_53_12_ZTF21acpoujw.txt,5,P60,IIn,,,
ZTF21acpoujw,IIn,0.012255,,2459559.93668981,2459533.0347569,26.901932915207,../ML_spectra/spectra/spec_auto_redo094653_lstep1__crr_b_ifu20211211_10_28_50_ZTF21acpoujw.txt,5,P60,IIn,,,
ZTF21acoqbfm,Ia,0.038,,2459549.94335648,2459538.9673148,10.9760416815989,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211201_10_38_26_ZTF21acoqbfm.txt,5,P60,Ia,,,
ZTF21acmrdga,IIb,0.0338630006,,2459554.85436343,2459551.016794,3.83756942627952,../ML_spectra/spectra/spec_auto_redo093101_lstep1__crr_b_ifu20211206_08_30_17_ZTF21acmrdga.txt,5,P60,IIb-H,,,
ZTF21acoqbuo,Ia,0.055248,,2459556.76577546,2459538.9356713,17.8301041629165,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211208_06_22_43_ZTF21acoqbuo.txt,5,P60,Ia,,,
ZTF21acoqbuo,Ia,0.055248,,2459556.76577546,2459538.9356713,17.8301041629165,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20211208_06_22_43_ZTF21acoqbuo.txt,5,P60,Ia,,,
ZTF19abqysic,Ia-pec,0.02665,,2459556.79837963,2458736.0045139,820.793865730055,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211208_07_09_40_ZTF19abqysic.txt,5,P60,Ia-pec,,,
ZTF21acrbbvw,Ia,0.088,,2459560.97028935,2459551.0047685,9.96552085177973,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211212_11_17_13_ZTF21acrbbvw.txt,5,P60,Ia,,,
ZTF18abwkzuc,Ia,0.065,,2459564.86417824,2458386.9485532,1177.91562504089,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211216_08_44_25_ZTF18abwkzuc.txt,5,P60,Ia,,,
ZTF18acspjqd,Ia,0.08,,2459564.89649306,2458471.7679977,1093.1284953556,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211216_09_30_57_ZTF18acspjqd.txt,5,P60,Ia,,,
ZTF18acspjqd,Ia,0.08,,2459564.89649306,2458471.7679977,1093.1284953556,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20211216_09_30_57_ZTF18acspjqd.txt,5,P60,Ia,,,
ZTF18acbzpxx,Ia,0.0883,,2459564.92925926,2458427.0490278,1137.88023145916,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211216_10_18_08_ZTF18acbzpxx.txt,5,P60,Ia,,,
ZTF19adcdzjm,Ia,0.0811,,2459565.04771991,2458860.8736343,704.174085607287,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20211216_13_08_43_ZTF19adcdzjm.txt,5,P60,Ia,,,
ZTF18accnnyu,Ia,0.02891,,2459566.95053241,2458425.998125,1140.95240740757,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211218_10_48_46_ZTF18accnnyu.txt,5,P60,Ia,,,
ZTF20aafrjqw,Ia,0.088227,,2459566.9833912,2458871.9895602,694.993831004016,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211218_11_36_05_ZTF20aafrjqw.txt,5,P60,Ia,,,
ZTF21acdcxaf,Type II,0.030688,,2459567.62144676,2459550.6560069,16.965439859312,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211219_02_54_53_ZTF21acdcxaf.txt,5,P60,IIP,,,
ZTF20aamuqwn,Ia,0.015007,,2459567.76965278,2458905.6765162,662.093136577867,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211219_06_28_18_ZTF20aamuqwn.txt,5,P60,Ia,,,
ZTF20aamuqwn,Ia,0.015007,,2459567.76965278,2458905.6765162,662.093136577867,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20211219_06_28_18_ZTF20aamuqwn.txt,5,P60,Ia,,,
ZTF20acviwcr,Ia,0.035875,,2459567.82841435,2459205.7281019,362.100312451832,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211219_07_52_55_ZTF20acviwcr.txt,5,P60,Ia,,,
ZTF20acviwcr,Ia,0.035875,,2459193.87952546,2459205.7281019,-11.8485764367506,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20201210_09_06_31_ZTF20acviwcr.txt,5,P60,Ia,,,
ZTF20aciuakv,Ia,0.03496,,2459567.86096065,2459151.0250926,416.835868048016,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211219_08_39_47_ZTF20aciuakv.txt,5,P60,Ia,,,
ZTF20aciuakv,Ia,0.03496,,2459567.86096065,2459151.0250926,416.835868048016,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20211219_08_39_47_ZTF20aciuakv.txt,5,P60,Ia,,,
ZTF18acnbgrb,Ia,0.0335,,2459568.03502315,2458438.0559144,1129.97910874803,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211219_12_50_26_ZTF18acnbgrb.txt,5,P60,Ia,,,
ZTF20acjetyf,Ia,0.033,,2459568.81881944,2459158.8923611,409.926458344795,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211220_07_39_06_ZTF20acjetyf.txt,5,P60,Ia,,,
ZTF19accdehb,Ia,0.01999,,2459568.8975463,2458759.0236111,809.873935196549,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211220_09_32_28_ZTF19accdehb.txt,5,P60,Ia,,,
ZTF20aafsnpp,Ia,0.0445,,2459568.93045139,2458876.8305556,692.099895788822,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211220_10_19_51_ZTF20aafsnpp.txt,5,P60,Ia,,,
ZTF18aaizerg,Ia,0.0685,,2459568.97216435,2458857.0721412,711.90002315212,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20211220_11_19_55_ZTF18aaizerg.txt,5,P60,Ia,,,
ZTF22aaaefgq,Type II,0.043571,,2459601.0312963,2459601.0113426,0.019953696522862,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220121_12_45_04_ZTF22aaaefgq.txt,5,P60,IIP,,,
ZTF22aaaefgq,Type II,0.043571,,2459608.01642361,2459601.0113426,7.00508101098239,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220128_12_23_39_ZTF22aaaefgq.txt,5,P60,IIP,,,
ZTF22aaabmmc,Type II,0.037,,2459602.85115741,2459625.6606481,-22.8094906928018,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220123_08_25_40_ZTF22aaabmmc.txt,5,P60,IIP,,,
ZTF22aaaenuc,Ia,0.048,,2459603.0146412,2459601.0320949,1.98254630388692,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220123_12_21_05_ZTF22aaaenuc.txt,5,P60,Ia,,,
ZTF22aaaeibc,Ia,0.079,,2459603.04076389,2459601.0316088,2.00915508903563,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220123_12_58_42_ZTF22aaaeibc.txt,5,P60,Ia,,,
ZTF22aaaeilq,Type II,0.031712,,2459603.79091435,2459600.9833912,2.80752315185964,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220124_06_58_55_ZTF22aaaeilq.txt,5,P60,IIP,,,
ZTF22aaaeilq,Type II,0.031712,,2459603.79091435,2459600.9833912,2.80752315185964,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20220124_06_58_55_ZTF22aaaeilq.txt,5,P60,IIP,,,
ZTF22aaaepmm,Type II,0.03,,2459603.91862268,2459601.0383218,2.88030088506639,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220124_10_02_49_ZTF22aaaepmm.txt,5,P60,IIP,,,
ZTF22aaaepmm,Type II,0.03,,2459603.91862268,2459601.0383218,2.88030088506639,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20220124_10_02_49_ZTF22aaaepmm.txt,5,P60,IIP,,,
ZTF22aaaeiag,Ia,0.03255,,2459603.98365741,2459601.0281829,2.95547450752929,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220124_11_36_28_ZTF22aaaeiag.txt,5,P60,Ia,,,
ZTF22aaaeewn,Ia,0.068639,,2459604.00987268,2459601.019537,2.99033568520099,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220124_12_14_13_ZTF22aaaeewn.txt,5,P60,Ia,,,
ZTF22aaaeewn,Ia,0.068639,,2459604.00987268,2459601.019537,2.99033568520099,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20220124_12_14_13_ZTF22aaaeewn.txt,5,P60,Ia,,,
ZTF22aaaeibb,Ia,0.066,,2459604.04233796,2459601.0349653,3.0073726628907,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220124_13_00_58_ZTF22aaaeibb.txt,5,P60,Ia,,,
ZTF22aaaeibb,Ia,0.066,,2459653.84555556,2459601.0349653,52.8105902555399,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220315_08_17_36_ZTF22aaaeibb.txt,5,P60,Ia,,,
ZTF22aaacxkp,Type II,0.00797,,2459603.82363426,2459621.944838,-18.121203740593,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220124_07_46_02_ZTF22aaacxkp.txt,5,P60,IIP,,,
ZTF22aaaedpq,Ia,0.075932,,2459603.88280093,2459600.9950694,2.88773152604699,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220124_09_11_14_ZTF22aaaedpq.txt,5,P60,Ia,,,
ZTF22aaabnan,Ia,0.053124,,2459604.75209491,2459600.8643171,3.88777780719101,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220125_06_03_01_ZTF22aaabnan.txt,5,P60,Ia,,,
ZTF22aaaepjq,Ia,0.047,,2459605.02202546,2459601.0325694,3.98945606313646,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220125_12_31_43_ZTF22aaaepjq.txt,5,P60,Ia,,,
ZTF22aaaepjq,Ia,0.047,,2459605.02202546,2459601.0325694,3.98945606313646,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20220125_12_31_43_ZTF22aaaepjq.txt,5,P60,Ia,,,
ZTF21aciubsk,AM CVn,0.0,,2459607.03342593,2459601.0684491,5.96497682575136,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220127_12_48_08_ZTF21aciubsk.txt,5,P60,CV,,,
ZTF21aciubsk,AM CVn,0.0,,2459655.96230324,2459601.0684491,54.8938541407697,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220317_11_05_43_ZTF21aciubsk.txt,5,P60,CV,,,
ZTF21aciubsk,AM CVn,0.0,,2459616.99991898,2459601.0684491,15.9314698814414,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220206_11_59_53_ZTF21aciubsk.txt,5,P60,CV,,,
ZTF21aciubsk,AM CVn,0.0,,2459654.92162037,2459601.0684491,53.8531712703407,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220316_10_07_08_ZTF21aciubsk.txt,5,P60,CV,,,
ZTF21aciubsk,AM CVn,0.0,,2459662.96196759,2459601.0684491,61.8935184925795,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220324_11_05_14_ZTF21aciubsk.txt,5,P60,CV,,,
ZTF21aciubsk,AM CVn,0.0,,2459661.96721065,2459601.0684491,60.8987615481019,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220323_11_12_47_ZTF21aciubsk.txt,5,P60,CV,,,
ZTF21aciubsk,AM CVn,0.0,,2459671.96356482,2459601.0684491,70.8951157149859,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220402_11_07_32_ZTF21aciubsk.txt,5,P60,CV,,,
ZTF22aaaedov,Ia,0.079839,,2459605.97921296,2459600.9955556,4.98365736287087,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220126_11_30_04_ZTF22aaaedov.txt,5,P60,Ia,,,
ZTF22aaabpqn,Type II,0.038287,,2459607.66925926,2459623.8459375,-16.1766782402992,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220128_04_03_44_ZTF22aaabpqn.txt,5,P60,IIP,,,
ZTF22aaabpqn,Type II,0.038287,,2459607.66925926,2459623.8459375,-16.1766782402992,../ML_spectra/spectra/spec_auto_redo090828_lstep1__crr_b_ifu20220128_04_03_44_ZTF22aaabpqn.txt,5,P60,IIP,,,
ZTF20aarcpql,Ia,0.0474,,2459607.74138889,2458912.7151968,695.026192089077,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220128_05_47_36_ZTF20aarcpql.txt,5,P60,Ia,,,
ZTF20aamdsjv,Ia,0.0609,,2459608.83392361,2458899.8400579,708.993865711149,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220129_08_00_51_ZTF20aamdsjv.txt,5,P60,Ia,,,
ZTF22aaaehzd,Ia,0.097,,2459609.00359954,2459600.9960417,8.00755783729255,../ML_spectra/spectra/spec_auto_redo092132_lstep1__crr_b_ifu20220129_12_05_11_ZTF22aaaehzd.txt,5,P60,Ia,,,
ZTF22aaaehzd,Ia,0.097,,2459609.91278935,2459600.9960417,8.91674765199423,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220130_09_54_25_ZTF22aaaehzd.txt,5,P60,Ia,,,
ZTF20aamsjws,Ia,0.03023,,2459609.77990741,2458904.7337963,705.046111107338,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220130_06_43_04_ZTF20aamsjws.txt,5,P60,Ia,,,
ZTF22aaaepck,Type II,0.038587,,2459609.97152778,2459601.0412037,8.9303240776062,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220130_11_19_00_ZTF22aaaepck.txt,5,P60,IIP,,,
ZTF20aagmrid,Ia,0.07712,,2459610.03631944,2458874.0400231,735.996296344325,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220130_12_52_18_ZTF20aagmrid.txt,5,P60,Ia,,,
ZTF20aapadwx,Ia,0.0375,,2459610.89130787,2458911.9777546,698.913553270511,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220131_09_23_29_ZTF20aapadwx.txt,5,P60,Ia,,,
ZTF20aaifyrs,Ia,0.03386,,2459611.00859954,2458886.0435301,724.965069436934,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220131_12_12_23_ZTF20aaifyrs.txt,5,P60,Ia,,,
ZTF20acwqqjs,IIb,0.0079,,2459196.90887732,2459217.0169676,-20.1080902852118,../ML_spectra/spectra/spec_auto_redo064020_lstep1__crr_b_ifu20201213_09_48_47_ZTF20acwqqjs.txt,5,P60,IIb-H,,,
ZTF20aamifit,Ia,0.045,,2459615.00684028,2458895.0298264,719.977013878059,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220204_12_09_51_ZTF20aamifit.txt,5,P60,Ia,,,
ZTF20aamifit,Ia,0.045,,2459615.00684028,2458895.0298264,719.977013878059,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20220204_12_09_51_ZTF20aamifit.txt,5,P60,Ia,,,
ZTF22aaafnry,Ia,0.069138,,2459622.01804398,2459622.8705903,-0.852546318434179,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220211_12_25_59_ZTF22aaafnry.txt,5,P60,Ia,,,
ZTF22aaafnry,Ia,0.069138,,2459622.01804398,2459622.8705903,-0.852546318434179,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20220211_12_25_59_ZTF22aaafnry.txt,5,P60,Ia,,,
ZTF22aaahhbo,Type II,0.045,,2459622.81011574,2459627.8494213,-5.03930555935949,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220212_07_26_34_ZTF22aaahhbo.txt,5,P60,IIP,,,
ZTF22aaahhbo,Type II,0.045,,2459638.70813657,2459627.8494213,10.8587152739055,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220228_04_59_43_ZTF22aaahhbo.txt,5,P60,IIP,,,
ZTF22aaahjsi,Ia,0.047694,,2459622.87591435,2459622.8243056,0.051608751993626,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220212_09_01_19_ZTF22aaahjsi.txt,5,P60,Ia,,,
ZTF22aaahklt,Ia,0.081,,2459622.90820602,2459627.8621991,-4.95399308158085,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220212_09_47_49_ZTF22aaahklt.txt,5,P60,Ia,,,
ZTF22aaahklt,Ia,0.081,,2459641.75049769,2459627.8621991,13.8882985850796,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220303_06_00_43_ZTF22aaahklt.txt,5,P60,Ia,,,
ZTF22aaaivqj,Ia,0.073,,2459622.94074074,2459629.8576968,-6.91695605916902,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220212_10_34_40_ZTF22aaaivqj.txt,5,P60,Ia,,,
ZTF22aaafomy,Ia,0.04,,2459622.97354167,2459631.0017014,-8.02815973339602,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220212_11_21_54_ZTF22aaafomy.txt,5,P60,Ia,,,
ZTF22aaafomy,Ia,0.04,,2459652.93269676,2459631.0017014,21.9309953590855,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220314_10_23_05_ZTF22aaafomy.txt,5,P60,Ia,,,
ZTF22aaafrcl,Type II,0.096,,2459623.03891204,2459625.991169,-2.95225696312264,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220212_12_56_02_ZTF22aaafrcl.txt,5,P60,IIP,,,
